player_name,opponent,home,minutes,avg_points_last5,avg_rebounds_last5,avg_assists_last5,points,rebounds,assists,opp_avg_points_allowed,opp_avg_rebounds_allowed,opp_avg_assists_allowed
Jamison Battle,BOS,1,4.0,2.8,1.0,0.2,0.0,2.0,1.0,11.329896907216495,4.494845360824742,2.3195876288659796
Jamison Battle,BKN,1,1.0,2.8,1.4,0.4,0.0,0.0,0.0,12.61111111111111,5.144444444444445,2.511111111111111
Jamison Battle,BOS,0,19.0,0.6,1.0,0.2,9.0,3.0,2.0,11.329896907216495,4.494845360824742,2.3195876288659796
Jamison Battle,ATL,1,9.0,1.8,1.2,0.6,8.0,2.0,0.0,15.041666666666666,5.052083333333333,3.0520833333333335
Jamison Battle,MEM,0,16.0,3.4,1.6,0.6,6.0,0.0,3.0,11.378947368421052,3.873684210526316,3.0842105263157893
Jamison Battle,NYK,0,14.0,4.6,1.4,1.2,4.0,2.0,2.0,11.5,4.583333333333333,2.2142857142857144
Jamison Battle,HOU,1,17.0,5.4,1.4,1.4,11.0,4.0,0.0,12.158536585365853,4.414634146341464,2.475609756097561
Jamison Battle,BKN,1,18.0,7.6,2.2,1.4,8.0,0.0,1.0,12.61111111111111,5.144444444444445,2.511111111111111
Jamison Battle,MIA,0,15.0,7.4,1.6,1.2,8.0,2.0,1.0,13.307692307692308,5.461538461538462,3.0549450549450547
Jamison Battle,DAL,1,4.0,7.4,1.6,1.4,0.0,0.0,0.0,13.263736263736265,5.0,2.769230769230769
Jamison Battle,OKC,1,13.0,6.2,1.6,0.8,6.0,3.0,2.0,10.840425531914894,4.202127659574468,2.223404255319149
Jamison Battle,IND,1,14.0,6.6,1.8,0.8,3.0,2.0,1.0,14.05813953488372,5.186046511627907,3.2906976744186047
Jamison Battle,MIA,1,14.0,5.0,1.4,1.0,3.0,2.0,1.0,13.307692307692308,5.461538461538462,3.0549450549450547
Jamison Battle,MIA,0,17.0,4.0,1.8,1.0,5.0,2.0,1.0,13.307692307692308,5.461538461538462,3.0549450549450547
Jamison Battle,NOP,0,22.0,3.4,1.8,1.0,24.0,1.0,3.0,13.10752688172043,5.21505376344086,3.118279569892473
Jamison Battle,DET,0,22.0,8.2,2.0,1.6,9.0,4.0,1.0,13.333333333333334,4.777777777777778,3.0303030303030303
Jamison Battle,CLE,0,4.0,8.8,2.2,1.4,0.0,0.0,0.0,13.145833333333334,4.78125,2.96875
Jamison Battle,MIN,1,7.0,8.2,1.8,1.2,3.0,1.0,0.0,12.438202247191011,4.191011235955056,2.4157303370786516
Jamison Battle,IND,1,11.0,8.2,1.6,1.0,9.0,1.0,1.0,14.05813953488372,5.186046511627907,3.2906976744186047
Jamison Battle,BOS,0,11.0,9.0,1.4,1.0,3.0,0.0,1.0,11.329896907216495,4.494845360824742,2.3195876288659796
Jamison Battle,DET,1,14.0,4.8,1.2,0.6,9.0,1.0,0.0,13.333333333333334,4.777777777777778,3.0303030303030303
Jamison Battle,MIL,0,12.0,4.8,0.6,0.4,4.0,1.0,1.0,13.353535353535353,4.848484848484849,2.808080808080808
Jamison Battle,LAL,0,13.0,5.6,0.8,0.6,0.0,3.0,1.0,12.316326530612244,4.520408163265306,2.5510204081632653
Jamison Battle,LAC,0,14.0,5.0,1.2,0.8,3.0,2.0,1.0,11.64367816091954,4.425287356321839,2.7126436781609193
Jamison Battle,SAC,0,16.0,3.8,1.4,0.8,6.0,2.0,2.0,13.395604395604396,4.142857142857143,3.197802197802198
Jamison Battle,DEN,0,12.0,4.4,1.8,1.0,5.0,2.0,0.0,13.158536585365853,4.841463414634147,3.475609756097561
Jamison Battle,SAC,1,15.0,3.6,2.0,1.0,9.0,1.0,3.0,13.395604395604396,4.142857142857143,3.197802197802198
Jamison Battle,CHA,0,14.0,4.6,2.0,1.4,0.0,3.0,0.0,12.072289156626505,4.819277108433735,3.0843373493975905
Jamison Battle,DEN,1,12.0,4.6,2.0,1.2,4.0,1.0,0.0,13.158536585365853,4.841463414634147,3.475609756097561
Jamison Battle,MIN,0,19.0,4.8,1.8,1.0,9.0,6.0,1.0,12.438202247191011,4.191011235955056,2.4157303370786516
Jamison Battle,PHI,1,15.0,5.4,2.6,0.8,12.0,6.0,0.0,13.16304347826087,4.967391304347826,2.902173913043478
Jamison Battle,CLE,1,16.0,6.8,3.4,0.8,6.0,2.0,1.0,13.145833333333334,4.78125,2.96875
Nicolas Batum,ORL,0,21.0,6.6,2.2,0.2,0.0,4.0,1.0,13.755555555555556,5.0,2.688888888888889
Nicolas Batum,CLE,0,16.0,3.6,2.4,0.4,1.0,3.0,1.0,13.145833333333334,4.78125,2.96875
Nicolas Batum,BKN,0,19.0,2.0,2.6,0.6,9.0,4.0,0.0,12.61111111111111,5.144444444444445,2.511111111111111
Nicolas Batum,NYK,0,18.0,2.6,2.4,0.6,6.0,1.0,0.0,11.5,4.583333333333333,2.2142857142857144
Nicolas Batum,OKC,1,5.0,3.8,2.6,0.6,0.0,0.0,0.0,10.840425531914894,4.202127659574468,2.223404255319149
Nicolas Batum,MEM,1,12.0,3.2,2.4,0.4,5.0,2.0,2.0,11.378947368421052,3.873684210526316,3.0842105263157893
Nicolas Batum,CLE,1,17.0,4.2,2.0,0.6,3.0,5.0,3.0,13.145833333333334,4.78125,2.96875
Nicolas Batum,CHA,1,15.0,4.6,2.4,1.0,3.0,5.0,1.0,12.072289156626505,4.819277108433735,3.0843373493975905
Nicolas Batum,ATL,0,23.0,3.4,2.6,1.2,11.0,7.0,2.0,15.041666666666666,5.052083333333333,3.0520833333333335
Nicolas Batum,MIA,0,33.0,4.4,3.8,1.6,6.0,2.0,2.0,13.307692307692308,5.461538461538462,3.0549450549450547
Nicolas Batum,NOP,0,28.0,5.6,4.2,2.0,8.0,2.0,0.0,13.10752688172043,5.21505376344086,3.118279569892473
Nicolas Batum,SAC,1,28.0,6.2,4.2,1.6,9.0,4.0,0.0,13.395604395604396,4.142857142857143,3.197802197802198
Nicolas Batum,NYK,1,34.0,7.4,4.0,1.0,17.0,4.0,1.0,11.5,4.583333333333333,2.2142857142857144
Nicolas Batum,DET,1,24.0,10.2,3.8,1.0,5.0,3.0,0.0,13.333333333333334,4.777777777777778,3.0303030303030303
Nicolas Batum,PHX,0,17.0,9.0,3.0,0.6,3.0,3.0,2.0,13.171052631578947,4.7894736842105265,3.276315789473684
Nicolas Batum,LAL,0,16.0,8.4,3.2,0.6,6.0,1.0,0.0,12.316326530612244,4.520408163265306,2.5510204081632653
Nicolas Batum,LAL,0,9.0,8.0,3.0,0.6,2.0,0.0,0.0,12.316326530612244,4.520408163265306,2.5510204081632653
Nicolas Batum,CHI,0,17.0,6.6,2.2,0.6,0.0,2.0,1.0,14.773809523809524,5.166666666666667,3.3333333333333335
Nicolas Batum,DET,0,22.0,3.2,1.8,0.6,9.0,3.0,1.0,13.333333333333334,4.777777777777778,3.0303030303030303
Nicolas Batum,IND,0,8.0,4.0,1.8,0.8,0.0,2.0,0.0,14.05813953488372,5.186046511627907,3.2906976744186047
Nicolas Batum,MIL,0,11.0,3.4,1.6,0.4,3.0,1.0,1.0,13.353535353535353,4.848484848484849,2.808080808080808
Nicolas Batum,UTA,0,30.0,2.8,1.6,0.6,6.0,5.0,0.0,13.781609195402298,4.942528735632184,2.7471264367816093
Nicolas Batum,MEM,1,13.0,3.6,2.6,0.6,3.0,3.0,0.0,11.378947368421052,3.873684210526316,3.0842105263157893
Nicolas Batum,UTA,1,5.0,4.2,2.8,0.4,0.0,2.0,0.0,13.781609195402298,4.942528735632184,2.7471264367816093
Nicolas Batum,IND,1,12.0,2.4,2.6,0.2,0.0,2.0,0.0,14.05813953488372,5.186046511627907,3.2906976744186047
Nicolas Batum,LAL,1,15.0,2.4,2.6,0.2,3.0,2.0,1.0,12.316326530612244,4.520408163265306,2.5510204081632653
Nicolas Batum,TOR,0,28.0,2.4,2.8,0.2,11.0,4.0,2.0,13.86046511627907,5.313953488372093,3.2906976744186047
Nicolas Batum,SAS,0,17.0,3.4,2.6,0.6,12.0,5.0,0.0,12.597402597402597,5.142857142857143,3.4025974025974026
Nicolas Batum,PHX,0,12.0,5.2,3.0,0.6,0.0,0.0,0.0,13.171052631578947,4.7894736842105265,3.276315789473684
Nicolas Batum,MIL,1,17.0,5.2,2.6,0.6,0.0,4.0,2.0,13.353535353535353,4.848484848484849,2.808080808080808
Nicolas Batum,WAS,1,12.0,5.2,3.0,1.0,3.0,0.0,1.0,14.329896907216495,5.402061855670103,3.2061855670103094
Nicolas Batum,CHI,1,18.0,5.2,2.6,1.0,0.0,6.0,1.0,14.773809523809524,5.166666666666667,3.3333333333333335
Nicolas Batum,LAL,1,16.0,3.0,3.0,0.8,6.0,3.0,1.0,12.316326530612244,4.520408163265306,2.5510204081632653
Nicolas Batum,POR,0,14.0,1.8,2.6,1.0,3.0,4.0,0.0,12.975903614457831,4.795180722891566,2.7349397590361444
Nicolas Batum,BKN,1,17.0,2.4,3.4,1.0,0.0,3.0,1.0,12.61111111111111,5.144444444444445,2.511111111111111
Nicolas Batum,MIA,1,24.0,2.4,3.2,0.8,0.0,5.0,1.0,13.307692307692308,5.461538461538462,3.0549450549450547
Nicolas Batum,DEN,0,9.0,1.8,4.2,0.8,3.0,2.0,1.0,13.158536585365853,4.841463414634147,3.475609756097561
Nicolas Batum,MIN,0,13.0,2.4,3.4,0.8,3.0,3.0,0.0,12.438202247191011,4.191011235955056,2.4157303370786516
Nicolas Batum,ATL,1,11.0,1.8,3.4,0.6,4.0,0.0,1.0,15.041666666666666,5.052083333333333,3.0520833333333335
Nicolas Batum,OKC,0,16.0,2.0,2.6,0.8,0.0,2.0,1.0,10.840425531914894,4.202127659574468,2.223404255319149
Nicolas Batum,SAS,0,13.0,2.0,2.4,0.8,0.0,3.0,0.0,12.597402597402597,5.142857142857143,3.4025974025974026
Nicolas Batum,NOP,0,20.0,2.0,2.0,0.6,3.0,5.0,2.0,13.10752688172043,5.21505376344086,3.118279569892473
Nicolas Batum,GSW,1,20.0,2.0,2.6,0.8,3.0,5.0,3.0,13.617283950617283,5.098765432098766,2.7777777777777777
Nicolas Batum,MEM,0,28.0,2.0,3.0,1.4,6.0,5.0,4.0,11.378947368421052,3.873684210526316,3.0842105263157893
Nicolas Batum,DAL,0,15.0,2.4,4.0,2.0,3.0,0.0,2.0,13.263736263736265,5.0,2.769230769230769
Nicolas Batum,DAL,0,23.0,3.0,3.6,2.2,3.0,4.0,3.0,13.263736263736265,5.0,2.769230769230769
Nicolas Batum,UTA,1,16.0,3.6,3.8,2.8,4.0,3.0,0.0,13.781609195402298,4.942528735632184,2.7471264367816093
Nicolas Batum,DEN,0,22.0,3.8,3.4,2.4,6.0,1.0,0.0,13.158536585365853,4.841463414634147,3.475609756097561
Nicolas Batum,HOU,1,26.0,4.4,2.6,1.8,0.0,4.0,1.0,12.158536585365853,4.414634146341464,2.475609756097561
Nicolas Batum,MIN,1,8.0,3.2,2.4,1.2,0.0,0.0,0.0,12.438202247191011,4.191011235955056,2.4157303370786516
Nicolas Batum,POR,1,20.0,2.6,2.4,0.8,0.0,4.0,3.0,12.975903614457831,4.795180722891566,2.7349397590361444
Nicolas Batum,DEN,1,23.0,2.0,2.4,0.8,3.0,3.0,5.0,13.158536585365853,4.841463414634147,3.475609756097561
Nicolas Batum,MIN,0,24.0,1.8,2.4,1.8,12.0,2.0,1.0,12.438202247191011,4.191011235955056,2.4157303370786516
Nicolas Batum,WAS,0,25.0,3.0,2.6,2.0,3.0,3.0,2.0,14.329896907216495,5.402061855670103,3.2061855670103094
Nicolas Batum,BOS,0,23.0,3.6,2.4,2.2,0.0,4.0,1.0,11.329896907216495,4.494845360824742,2.3195876288659796
Nicolas Batum,PHI,0,10.0,3.6,3.2,2.4,3.0,3.0,3.0,13.16304347826087,4.967391304347826,2.902173913043478
Nicolas Batum,SAC,1,18.0,4.2,3.0,2.4,9.0,3.0,0.0,13.395604395604396,4.142857142857143,3.197802197802198
Nicolas Batum,ORL,1,19.0,5.4,3.0,1.4,5.0,4.0,0.0,13.755555555555556,5.0,2.688888888888889
Nicolas Batum,GSW,1,20.0,4.0,3.4,1.2,9.0,3.0,0.0,13.617283950617283,5.098765432098766,2.7777777777777777
Nicolas Batum,UTA,1,18.0,5.2,3.4,0.8,2.0,1.0,0.0,13.781609195402298,4.942528735632184,2.7471264367816093
Nicolas Batum,HOU,0,4.0,5.6,2.8,0.6,0.0,1.0,0.0,12.158536585365853,4.414634146341464,2.475609756097561
Nicolas Batum,HOU,0,14.0,5.0,2.4,0.0,3.0,1.0,1.0,12.158536585365853,4.414634146341464,2.475609756097561
Nicolas Batum,OKC,0,12.0,3.8,2.0,0.2,3.0,3.0,1.0,10.840425531914894,4.202127659574468,2.223404255319149
Nicolas Batum,TOR,1,17.0,3.4,1.8,0.4,7.0,3.0,2.0,13.86046511627907,5.313953488372093,3.2906976744186047
Nicolas Batum,SAC,0,11.0,3.0,1.8,0.8,0.0,4.0,0.0,13.395604395604396,4.142857142857143,3.197802197802198
Nicolas Batum,PHI,1,20.0,2.6,2.4,0.8,7.0,2.0,0.0,13.16304347826087,4.967391304347826,2.902173913043478
Nicolas Batum,SAS,1,20.0,4.0,2.6,0.8,3.0,1.0,2.0,12.597402597402597,5.142857142857143,3.4025974025974026
Nicolas Batum,OKC,1,20.0,4.0,2.6,1.0,4.0,2.0,2.0,10.840425531914894,4.202127659574468,2.223404255319149
Nicolas Batum,PHX,1,22.0,4.2,2.4,1.2,3.0,5.0,3.0,13.171052631578947,4.7894736842105265,3.276315789473684
Nicolas Batum,POR,1,13.0,3.4,2.8,1.4,5.0,2.0,4.0,12.975903614457831,4.795180722891566,2.7349397590361444
Nicolas Batum,GSW,0,15.0,4.4,2.4,2.2,5.0,4.0,2.0,13.617283950617283,5.098765432098766,2.7777777777777777
Nicolas Batum,DEN,0,22.0,4.0,2.8,2.6,1.0,4.0,3.0,13.158536585365853,4.841463414634147,3.475609756097561
Nicolas Batum,PHX,1,24.0,3.6,3.4,2.8,2.0,2.0,2.0,13.171052631578947,4.7894736842105265,3.276315789473684
Bradley Beal,LAL,0,15.0,14.0,2.6,4.2,4.0,2.0,0.0,12.316326530612244,4.520408163265306,2.5510204081632653
Bradley Beal,SAC,1,26.0,10.6,2.2,3.0,15.0,3.0,2.0,13.395604395604396,4.142857142857143,3.197802197802198
Bradley Beal,HOU,0,33.0,8.6,2.6,2.6,25.0,0.0,3.0,12.158536585365853,4.414634146341464,2.475609756097561
Bradley Beal,DAL,0,29.0,12.2,2.2,2.4,19.0,3.0,6.0,13.263736263736265,5.0,2.769230769230769
Bradley Beal,DEN,0,41.0,12.8,2.4,3.2,11.0,1.0,9.0,13.158536585365853,4.841463414634147,3.475609756097561
Bradley Beal,LAC,1,15.0,14.8,1.8,4.0,0.0,2.0,2.0,11.64367816091954,4.425287356321839,2.7126436781609193
Bradley Beal,MIN,1,33.0,14.0,1.8,4.4,18.0,4.0,3.0,12.438202247191011,4.191011235955056,2.4157303370786516
Bradley Beal,MEM,0,43.0,14.6,2.0,4.6,24.0,5.0,11.0,11.378947368421052,3.873684210526316,3.0842105263157893
Bradley Beal,TOR,0,41.0,14.4,3.0,6.2,30.0,4.0,1.0,13.86046511627907,5.313953488372093,3.2906976744186047
Bradley Beal,CHI,0,38.0,16.6,3.2,5.2,25.0,6.0,4.0,14.773809523809524,5.166666666666667,3.3333333333333335
Bradley Beal,SAS,0,33.0,19.4,4.2,4.2,19.0,9.0,6.0,12.597402597402597,5.142857142857143,3.4025974025974026
Bradley Beal,OKC,0,29.0,23.2,5.6,5.0,25.0,3.0,6.0,10.840425531914894,4.202127659574468,2.223404255319149
Bradley Beal,POR,0,38.0,24.6,5.4,5.6,25.0,5.0,3.0,12.975903614457831,4.795180722891566,2.7349397590361444
Bradley Beal,POR,0,24.0,24.8,5.4,4.0,13.0,0.0,3.0,12.975903614457831,4.795180722891566,2.7349397590361444
Bradley Beal,GSW,0,28.0,21.4,4.6,4.4,21.0,2.0,2.0,13.617283950617283,5.098765432098766,2.7777777777777777
Bradley Beal,MIN,1,25.0,20.6,3.8,4.0,17.0,3.0,6.0,12.438202247191011,4.191011235955056,2.4157303370786516
Bradley Beal,LAC,1,33.0,20.2,2.6,4.0,9.0,2.0,4.0,11.64367816091954,4.425287356321839,2.7126436781609193
Bradley Beal,WAS,1,39.0,17.0,2.4,3.6,20.0,3.0,4.0,14.329896907216495,5.402061855670103,3.2061855670103094
Bradley Beal,CLE,0,25.0,16.0,2.0,3.8,5.0,3.0,4.0,13.145833333333334,4.78125,2.96875
Bradley Beal,ATL,0,28.0,14.4,2.6,4.0,11.0,4.0,3.0,15.041666666666666,5.052083333333333,3.0520833333333335
Bradley Beal,CHA,1,35.0,12.4,3.0,4.2,15.0,3.0,6.0,12.072289156626505,4.819277108433735,3.0843373493975905
Bradley Beal,UTA,1,31.0,12.0,3.0,4.2,12.0,2.0,3.0,13.781609195402298,4.942528735632184,2.7471264367816093
Bradley Beal,ATL,1,33.0,12.6,3.0,4.0,25.0,7.0,2.0,15.041666666666666,5.052083333333333,3.0520833333333335
Bradley Beal,CHA,0,31.0,13.6,3.8,3.6,10.0,0.0,5.0,12.072289156626505,4.819277108433735,3.0843373493975905
Bradley Beal,PHI,0,30.0,14.6,3.2,3.8,25.0,3.0,5.0,13.16304347826087,4.967391304347826,2.902173913043478
Bradley Beal,IND,0,33.0,17.4,3.0,4.2,8.0,3.0,3.0,14.05813953488372,5.186046511627907,3.2906976744186047
Bradley Beal,MEM,1,12.0,16.0,3.0,3.6,3.0,1.0,2.0,11.378947368421052,3.873684210526316,3.0842105263157893
Bradley Beal,GSW,0,40.0,14.2,2.8,3.4,28.0,5.0,2.0,13.617283950617283,5.098765432098766,2.7777777777777777
Bradley Beal,DAL,1,38.0,14.8,2.4,3.4,11.0,3.0,4.0,13.263736263736265,5.0,2.769230769230769
Bradley Beal,DEN,1,38.0,15.0,3.0,3.2,27.0,2.0,4.0,13.158536585365853,4.841463414634147,3.475609756097561
Bradley Beal,DEN,0,35.0,15.4,2.8,3.0,23.0,0.0,2.0,13.158536585365853,4.841463414634147,3.475609756097561
Bradley Beal,DET,1,39.0,18.4,2.2,2.8,26.0,6.0,5.0,13.333333333333334,4.777777777777778,3.0303030303030303
Bradley Beal,IND,1,31.0,23.0,3.2,3.4,16.0,2.0,0.0,14.05813953488372,5.186046511627907,3.2906976744186047
Bradley Beal,ORL,0,35.0,20.6,2.6,3.0,18.0,4.0,2.0,13.755555555555556,5.0,2.688888888888889
Bradley Beal,MIA,0,34.0,22.0,2.8,2.6,15.0,5.0,4.0,13.307692307692308,5.461538461538462,3.0549450549450547
Bradley Beal,NOP,0,34.0,19.6,3.4,2.6,24.0,4.0,4.0,13.10752688172043,5.21505376344086,3.118279569892473
Bradley Beal,SAS,1,31.0,19.8,4.2,3.0,10.0,9.0,4.0,12.597402597402597,5.142857142857143,3.4025974025974026
Bradley Beal,BKN,1,27.0,16.6,4.8,2.8,17.0,3.0,0.0,12.61111111111111,5.144444444444445,2.511111111111111
Bradley Beal,LAL,1,27.0,16.8,5.0,2.8,23.0,2.0,2.0,12.316326530612244,4.520408163265306,2.5510204081632653
Bradley Beal,UTA,0,29.0,17.8,4.6,2.8,24.0,3.0,4.0,13.781609195402298,4.942528735632184,2.7471264367816093
Bradley Beal,SAC,1,38.0,19.6,4.2,2.8,28.0,8.0,2.0,13.395604395604396,4.142857142857143,3.197802197802198
Bradley Beal,DAL,0,36.0,20.4,5.0,2.4,15.0,4.0,3.0,13.263736263736265,5.0,2.769230769230769
Bradley Beal,MIA,1,32.0,21.4,4.0,2.2,7.0,2.0,3.0,13.307692307692308,5.461538461538462,3.0549450549450547
Bradley Beal,PHI,1,34.0,19.4,3.8,2.8,17.0,5.0,3.0,13.16304347826087,4.967391304347826,2.902173913043478
Bradley Beal,POR,1,34.0,18.2,4.4,3.0,15.0,7.0,4.0,12.975903614457831,4.795180722891566,2.7349397590361444
Bradley Beal,LAL,1,35.0,16.4,5.2,3.0,15.0,3.0,4.0,12.316326530612244,4.520408163265306,2.5510204081632653
Bradley Beal,LAL,0,35.0,13.8,4.2,3.4,15.0,1.0,9.0,12.316326530612244,4.520408163265306,2.5510204081632653
Bradley Beal,LAC,0,38.0,13.8,3.6,4.6,24.0,3.0,1.0,11.64367816091954,4.425287356321839,2.7126436781609193
Goga Bitadze,LAC,1,13.0,5.8,5.2,2.0,0.0,1.0,1.0,11.64367816091954,4.425287356321839,2.7126436781609193
Goga Bitadze,SAC,1,18.0,3.8,4.2,1.4,12.0,10.0,5.0,13.395604395604396,4.142857142857143,3.197802197802198
Goga Bitadze,DAL,1,18.0,4.0,4.8,1.8,3.0,5.0,2.0,13.263736263736265,5.0,2.769230769230769
Goga Bitadze,CHA,0,22.0,3.4,4.4,1.8,2.0,9.0,2.0,12.072289156626505,4.819277108433735,3.0843373493975905
Goga Bitadze,LAL,1,9.0,3.8,6.2,2.2,0.0,4.0,0.0,12.316326530612244,4.520408163265306,2.5510204081632653
Goga Bitadze,WAS,0,7.0,3.4,5.8,2.0,0.0,1.0,2.0,14.329896907216495,5.402061855670103,3.2061855670103094
Goga Bitadze,HOU,1,23.0,3.4,5.8,2.2,19.0,8.0,0.0,12.158536585365853,4.414634146341464,2.475609756097561
Goga Bitadze,CLE,0,6.0,4.8,5.4,1.2,3.0,0.0,1.0,13.145833333333334,4.78125,2.96875
Goga Bitadze,MIN,0,6.0,4.8,4.4,1.0,0.0,1.0,1.0,12.438202247191011,4.191011235955056,2.4157303370786516
Goga Bitadze,NOP,0,5.0,4.4,2.8,0.8,0.0,1.0,2.0,13.10752688172043,5.21505376344086,3.118279569892473
Goga Bitadze,HOU,0,12.0,4.4,2.2,1.2,4.0,2.0,0.0,12.158536585365853,4.414634146341464,2.475609756097561
Goga Bitadze,MIL,0,9.0,5.2,2.4,0.8,3.0,2.0,0.0,13.353535353535353,4.848484848484849,2.808080808080808
Goga Bitadze,CHI,1,17.0,2.0,1.2,0.8,8.0,1.0,3.0,14.773809523809524,5.166666666666667,3.3333333333333335
Goga Bitadze,TOR,1,16.0,3.0,1.4,1.2,2.0,5.0,3.0,13.86046511627907,5.313953488372093,3.2906976744186047
Goga Bitadze,TOR,1,16.0,3.4,2.2,1.6,1.0,2.0,2.0,13.86046511627907,5.313953488372093,3.2906976744186047
Goga Bitadze,GSW,1,22.0,3.6,2.4,1.6,7.0,5.0,1.0,13.617283950617283,5.098765432098766,2.7777777777777777
Goga Bitadze,CLE,1,8.0,4.2,3.0,1.8,1.0,1.0,0.0,13.145833333333334,4.78125,2.96875
Goga Bitadze,WAS,1,22.0,3.8,2.8,1.8,11.0,9.0,3.0,14.329896907216495,5.402061855670103,3.2061855670103094
Goga Bitadze,MEM,1,19.0,4.4,4.4,1.8,4.0,5.0,0.0,11.378947368421052,3.873684210526316,3.0842105263157893
Goga Bitadze,ATL,0,16.0,4.8,4.4,1.2,6.0,6.0,1.0,15.041666666666666,5.052083333333333,3.0520833333333335
Goga Bitadze,CHA,1,18.0,5.8,5.2,1.0,1.0,7.0,2.0,12.072289156626505,4.819277108433735,3.0843373493975905
Goga Bitadze,ATL,1,17.0,4.6,5.6,1.2,0.0,3.0,0.0,15.041666666666666,5.052083333333333,3.0520833333333335
Goga Bitadze,SAS,1,26.0,4.4,6.0,1.2,2.0,9.0,0.0,12.597402597402597,5.142857142857143,3.4025974025974026
Goga Bitadze,DEN,0,17.0,2.6,6.0,0.6,4.0,3.0,0.0,13.158536585365853,4.841463414634147,3.475609756097561
Goga Bitadze,SAC,0,23.0,2.6,5.6,0.6,14.0,7.0,2.0,13.395604395604396,4.142857142857143,3.197802197802198
Goga Bitadze,GSW,0,20.0,4.2,5.8,0.8,6.0,14.0,1.0,13.617283950617283,5.098765432098766,2.7777777777777777
Goga Bitadze,UTA,0,16.0,5.2,7.2,0.6,3.0,8.0,3.0,13.781609195402298,4.942528735632184,2.7471264367816093
Goga Bitadze,POR,0,18.0,5.8,8.2,1.2,2.0,3.0,2.0,12.975903614457831,4.795180722891566,2.7349397590361444
Goga Bitadze,MIA,0,22.0,5.8,7.0,1.6,10.0,9.0,2.0,13.307692307692308,5.461538461538462,3.0549450549450547
Goga Bitadze,PHI,1,12.0,7.0,8.2,2.0,4.0,2.0,1.0,13.16304347826087,4.967391304347826,2.902173913043478
Goga Bitadze,MIL,1,23.0,5.0,7.2,1.8,4.0,5.0,1.0,13.353535353535353,4.848484848484849,2.808080808080808
Goga Bitadze,MIN,1,30.0,4.6,5.4,1.8,15.0,8.0,2.0,12.438202247191011,4.191011235955056,2.4157303370786516
Goga Bitadze,NYK,0,22.0,7.0,5.4,1.6,6.0,8.0,4.0,11.5,4.583333333333333,2.2142857142857144
Goga Bitadze,UTA,1,29.0,7.8,6.4,2.0,9.0,11.0,4.0,13.781609195402298,4.942528735632184,2.7471264367816093
Goga Bitadze,TOR,0,30.0,7.6,6.8,2.4,11.0,13.0,7.0,13.86046511627907,5.313953488372093,3.2906976744186047
Goga Bitadze,DET,0,23.0,9.0,9.0,3.6,8.0,3.0,6.0,13.333333333333334,4.777777777777778,3.0303030303030303
Goga Bitadze,BKN,1,34.0,9.8,8.6,4.6,19.0,11.0,5.0,12.61111111111111,5.144444444444445,2.511111111111111
Goga Bitadze,NYK,1,31.0,10.6,9.2,5.2,14.0,11.0,3.0,11.5,4.583333333333333,2.2142857142857144
Goga Bitadze,MIA,1,33.0,12.2,9.8,5.0,10.0,14.0,2.0,13.307692307692308,5.461538461538462,3.0549450549450547
Goga Bitadze,BOS,1,21.0,12.4,10.4,4.6,8.0,9.0,3.0,11.329896907216495,4.494845360824742,2.3195876288659796
Goga Bitadze,MIA,1,31.0,11.8,9.6,3.8,18.0,13.0,1.0,13.307692307692308,5.461538461538462,3.0549450549450547
Goga Bitadze,OKC,1,27.0,13.8,11.6,2.8,15.0,10.0,3.0,10.840425531914894,4.202127659574468,2.223404255319149
Goga Bitadze,NYK,1,25.0,13.0,11.4,2.4,8.0,11.0,1.0,11.5,4.583333333333333,2.2142857142857144
Goga Bitadze,MIL,0,38.0,11.8,11.4,2.0,12.0,14.0,4.0,13.353535353535353,4.848484848484849,2.808080808080808
Goga Bitadze,PHX,1,31.0,12.2,11.4,2.4,21.0,16.0,4.0,13.171052631578947,4.7894736842105265,3.276315789473684
Goga Bitadze,PHI,0,26.0,14.8,12.8,2.6,9.0,4.0,2.0,13.16304347826087,4.967391304347826,2.902173913043478
Goga Bitadze,PHI,0,21.0,13.0,11.0,2.8,6.0,6.0,1.0,13.16304347826087,4.967391304347826,2.902173913043478
Goga Bitadze,BKN,0,32.0,11.2,10.2,2.4,12.0,13.0,2.0,12.61111111111111,5.144444444444445,2.511111111111111
Goga Bitadze,BKN,0,27.0,12.0,10.6,2.6,8.0,6.0,3.0,12.61111111111111,5.144444444444445,2.511111111111111
Goga Bitadze,CHI,1,25.0,11.2,9.0,2.4,11.0,11.0,3.0,14.773809523809524,5.166666666666667,3.3333333333333335
Goga Bitadze,CHA,0,22.0,9.2,8.0,2.2,6.0,4.0,2.0,12.072289156626505,4.819277108433735,3.0843373493975905
Goga Bitadze,DET,1,18.0,8.6,8.0,2.2,8.0,1.0,1.0,13.333333333333334,4.777777777777778,3.0303030303030303
Goga Bitadze,LAL,0,30.0,9.0,7.0,2.2,7.0,15.0,2.0,12.316326530612244,4.520408163265306,2.5510204081632653
Goga Bitadze,LAC,0,20.0,8.0,7.4,2.2,9.0,2.0,1.0,11.64367816091954,4.425287356321839,2.7126436781609193
Goga Bitadze,PHX,0,31.0,8.2,6.6,1.8,17.0,10.0,1.0,13.171052631578947,4.7894736842105265,3.276315789473684
